Customer ID,Recency,Frequency,Monetary,KMeansCluster,DBSCANCluster
15549.0,57,5,652.7,0,0
15550.0,14,10,1412.22,0,0
15551.0,30,8,1192.95,0,0
15552.0,259,1,162.4,2,0
15555.0,1,28,6946.53,0,0
15558.0,275,2,131.88,2,0
15559.0,204,1,1109.4,3,0
15560.0,33,2,153.52,0,0
15561.0,19,4,1133.8,0,0
15562.0,60,2,536.88,0,0
15563.0,141,4,1453.98,3,0
15564.0,99,2,70.74000000000001,3,0
15566.0,28,2,227.87,0,0
15569.0,26,5,2207.74,0,0
15570.0,5,15,5096.82,0,0
15571.0,22,10,3241.92,0,0
15572.0,16,3,1431.78,0,0
15573.0,254,3,597.23,2,0
15574.0,8,4,732.84,0,0
15575.0,255,1,30.1,2,0
15577.0,359,2,137.15,2,0
15579.0,19,5,887.78,0,0
15580.0,12,14,1216.15,0,0
15581.0,2,30,2333.36,0,0
15583.0,12,1,95.96,0,0
15584.0,35,2,547.34,0,0
15586.0,227,4,1128.66,2,0
15587.0,28,3,608.4000000000001,0,0
15588.0,313,1,579.6,2,0
15590.0,18,5,1496.6,0,0
15591.0,218,3,217.9,2,0
15595.0,123,1,357.6,3,0
15596.0,1,8,1680.25,0,0
15597.0,211,1,238.8,3,0
15598.0,63,1,307.34,0,0
15599.0,81,1,488.32,0,0
15600.0,64,5,1178.71,0,0
15601.0,8,19,8173.860000000001,0,0
15602.0,4,11,1892.3400000000001,0,0
15603.0,269,2,26.25,2,0
15605.0,9,6,735.1700000000001,0,0
15606.0,26,8,2310.83,0,0
15607.0,179,12,1473.81,3,0
15608.0,51,1,692.3,0,0
15611.0,10,17,1289.98,0,0
15613.0,246,1,433.71999999999997,2,0
15614.0,64,7,3008.86,0,0
15615.0,26,27,10922.03,0,0
15616.0,74,1,317.11,0,0
15617.0,32,3,828.5500000000001,0,0
15620.0,36,2,385.53000000000003,0,0
15622.0,60,14,4093.55,0,0
15623.0,29,7,2136.02,0,0
15625.0,12,6,1698.69,0,0
15626.0,45,2,373.57,0,0
15627.0,93,2,566.9,3,0
15628.0,2,12,2737.7200000000003,0,0
15629.0,86,4,2240.9,0,0
15630.0,280,1,295.05,2,0
15631.0,278,1,596.67,2,0
15633.0,145,18,4156.91,3,0
15634.0,19,1,311.1,0,0
15635.0,31,1,100.35,0,0
15636.0,73,2,719.82,0,0
15637.0,49,4,574.23,0,0
15638.0,14,8,2231.2,0,0
15639.0,85,4,603.01,0,0
15640.0,8,18,11372.07,0,0
15641.0,32,8,3458.35,0,0
15642.0,365,1,105.78000000000002,2,0
15645.0,38,3,430.56,0,0
15646.0,8,3,526.97,0,0
15647.0,51,1,169.0,0,0
15649.0,3,3,1354.35,0,0
15650.0,151,3,539.03,3,0
15651.0,56,2,612.76,0,0
15652.0,23,5,1059.7,0,0
15658.0,8,6,1311.44,0,0
15659.0,22,2,226.04,0,0
15660.0,1,7,1212.13,0,0
15661.0,15,6,906.15,0,0
15662.0,297,2,283.73,2,0
15664.0,64,5,853.72,0,0
15665.0,47,3,1764.86,0,0
15666.0,108,2,632.9399999999999,3,0
15670.0,183,2,142.15,3,0
15672.0,361,1,45.300000000000004,2,0
15673.0,87,6,3473.14,0,0
15674.0,53,10,4473.83,0,0
15675.0,40,1,218.35,0,0
15677.0,57,2,648.4,0,0
15678.0,31,2,1473.24,0,0
15680.0,2,10,3130.8,0,0
15681.0,15,10,1533.84,0,0
15682.0,235,3,316.99,2,0
15683.0,109,1,330.79,3,0
15684.0,183,6,147.8,3,0
15685.0,86,1,55.980000000000004,0,0
15686.0,56,1,90.0,0,0
15688.0,54,1,190.57,0,0
15689.0,253,1,266.93,2,0
15691.0,30,4,375.0,0,0
15693.0,295,1,37.5,2,0
15694.0,1,16,4142.86,0,0
15695.0,233,2,721.06,2,0
15696.0,57,9,1113.01,0,0
15697.0,325,1,246.75,2,0
15698.0,260,1,46.2,2,0
15702.0,112,2,140.39000000000001,3,0
15704.0,129,4,1367.26,3,0
15708.0,5,5,948.97,0,0
15709.0,225,1,194.6,2,0
15710.0,53,1,898.87,0,0
15711.0,192,2,420.25,3,0
15712.0,15,8,2395.1,0,0
15713.0,2,4,639.24,0,0
15714.0,89,3,453.93,3,0
15715.0,191,5,658.02,3,0
15716.0,5,8,1913.55,0,0
15717.0,57,4,456.70000000000005,0,0
15718.0,176,1,293.79,3,0
15719.0,17,25,5090.45,0,0
15720.0,186,1,140.49,3,0
15722.0,81,9,2926.09,0,0
15723.0,47,3,740.0,0,0
15724.0,29,2,87.5,0,0
15726.0,26,1,321.91,0,0
15727.0,23,8,4212.65,0,0
15728.0,15,2,544.6,0,0
15729.0,29,3,92.7,0,0
15730.0,15,3,599.8,0,0
15731.0,189,1,125.3,3,0
15732.0,8,11,1343.4,0,0
15734.0,72,2,923.85,0,0
15735.0,57,1,327.68,0,0
15736.0,66,3,1668.67,0,0
15738.0,1,28,8553.35,0,0
15741.0,94,2,208.62,3,0
15742.0,255,1,156.87,2,0
15747.0,11,7,1551.22,0,0
15748.0,85,2,465.45000000000005,0,0
15750.0,1,18,4240.071,0,0
15751.0,96,14,1318.84,3,0
15752.0,8,3,1557.96,0,0
15754.0,129,8,2546.19,3,0
15755.0,15,12,3618.07,0,0
15757.0,22,4,2225.94,0,0
15759.0,84,7,557.94,0,0
15760.0,266,5,-5795.87,2,0
15761.0,78,1,143.05,0,0
15764.0,70,4,1207.81,0,0
15765.0,302,1,370.63,2,0
15766.0,80,3,484.6,0,0
15767.0,277,2,-242.70000000000002,2,0
15768.0,112,32,14685.43,3,0
15769.0,7,23,32445.66,0,0
15770.0,248,1,321.45,2,0
15771.0,240,3,1006.54,2,0
15772.0,54,1,280.88,0,0
15773.0,45,1,138.84,0,0
15774.0,45,6,1011.8000000000001,0,0
15775.0,267,1,45.6,2,0
15777.0,32,4,710.55,0,0
15778.0,67,1,307.95,0,0
15779.0,99,2,124.08000000000001,3,0
15782.0,66,2,1391.71,0,0
15784.0,103,2,848.3299999999999,3,0
15785.0,10,18,3521.58,0,0
15786.0,46,4,3558.65,0,0
15788.0,136,2,215.53,3,0
15789.0,67,6,1580.71,0,0
15791.0,142,6,1937.35,3,0
15792.0,35,2,933.84,0,0
15793.0,14,5,1433.96,0,0
15794.0,372,2,777.0,2,0
15795.0,66,7,1369.8600000000001,0,0
15796.0,10,12,2352.09,0,0
15797.0,217,2,613.6800000000001,3,0
15798.0,128,3,1535.37,3,0
15799.0,54,1,537.1999999999999,0,0
15800.0,89,5,530.18,0,0
15803.0,81,3,1513.84,0,0
15805.0,21,20,4256.75,0,0
15807.0,44,3,903.67,0,0
15808.0,5,20,14350.93,0,0
15809.0,91,3,463.67,3,0
15810.0,22,6,1579.3700000000001,0,0
15811.0,1,2,1557.38,0,0
15812.0,71,8,3385.03,0,0
15814.0,29,2,689.11,0,0
15816.0,178,3,93.3,3,0
15817.0,56,3,2766.4,0,0
15818.0,224,1,340.5,2,0
15819.0,67,7,2005.83,0,0
15822.0,129,6,892.4399999999999,3,0
15823.0,8,5,3874.62,0,0
15824.0,89,2,890.94,0,0
15826.0,199,2,933.77,3,0
15827.0,8,24,1789.48,0,0
15828.0,11,1,1108.82,0,0
15833.0,373,1,80.4,2,0
15834.0,8,4,1515.39,0,0
15837.0,121,1,385.03000000000003,3,0
15838.0,3,19,40053.35,0,0
15841.0,22,6,1507.4,0,0
15842.0,24,3,528.75,0,0
15845.0,172,4,622.78,3,0
15846.0,21,1,107.01,0,0
15847.0,64,3,433.3,0,0
15848.0,257,1,137.99,2,0
15849.0,232,1,-5876.34,2,0
15850.0,12,4,771.87,0,0
15851.0,162,1,109.73,3,0
15852.0,162,1,96.55,3,0
15854.0,12,9,2609.16,0,0
15855.0,112,1,340.48,3,0
15856.0,1,28,17514.63,0,0
15857.0,66,1,273.48,0,0
15858.0,3,11,2466.27,0,0
15859.0,68,1,438.46,0,0
15860.0,4,10,1498.8,0,0
15861.0,92,6,1203.48,3,0
15862.0,9,10,2033.64,0,0
15863.0,253,3,286.26,2,0
15864.0,17,1,244.44000000000003,0,0
15865.0,49,2,1346.29,0,0
15867.0,5,20,5150.56,0,0
15868.0,219,1,94.53,2,0
15869.0,262,1,171.47,2,0
15870.0,32,3,506.02,0,0
15871.0,73,1,33.099999999999994,0,0
15872.0,14,2,413.0,0,0
15873.0,128,5,138.23999999999998,3,0
15874.0,23,16,6804.33,0,0
15875.0,282,1,108.52,2,0
15876.0,45,2,1449.1399999999999,0,0
15878.0,197,2,330.77,3,0
15879.0,40,4,1137.8,0,0
15880.0,5,2,299.03,0,0
15882.0,4,8,953.5500000000001,0,0
15884.0,68,3,238.65000000000003,0,0
15885.0,19,17,1358.22,0,0
15886.0,52,3,871.78,0,0
15887.0,42,3,1027.15,0,0
15888.0,36,2,260.85,0,0
15889.0,5,8,1269.15,0,0
15890.0,30,5,535.65,0,0
15892.0,305,1,128.2,2,0
15893.0,117,1,305.28000000000003,3,0
15894.0,5,1,151.44,0,0
15896.0,260,1,-1899.67,2,0
15898.0,3,25,4071.51,0,0
15899.0,4,1,56.25,0,0
15900.0,49,4,539.39,0,0
15901.0,87,6,317.0,0,0
15902.0,16,1,145.01,0,0
15903.0,14,7,3733.48,0,0
15905.0,179,1,114.69,3,0
15906.0,10,4,920.65,0,0
15908.0,126,2,758.62,3,0
15910.0,36,7,1432.29,0,0
15911.0,84,10,1399.45,0,0
15912.0,72,7,810.08,0,0
15913.0,170,1,6.300000000000001,3,0
15914.0,14,2,205.99,0,0
15915.0,37,1,364.45,0,0
15916.0,2,10,1762.18,0,0
15917.0,242,4,407.07,2,0
15918.0,267,1,248.65,2,0
15919.0,4,1,214.07999999999998,0,0
15920.0,60,5,401.64,0,0
15921.0,32,3,452.23,0,0
15922.0,8,2,363.6,0,0
15923.0,8,1,127.08,0,0
15924.0,367,1,102.82,2,0
15926.0,178,1,134.44,3,0
15927.0,283,1,106.54,2,0
15928.0,292,1,293.53,2,0
15929.0,280,1,594.0,2,0
15931.0,64,1,239.9,0,0
15934.0,53,2,2190.66,0,0
15935.0,367,1,-308.82,2,0
15936.0,15,2,282.79,0,0
15938.0,92,4,330.23,3,0
15939.0,10,1,2945.38,0,0
15940.0,45,1,-31.8,0,0
15941.0,149,2,230.6,3,0
15943.0,285,2,271.28999999999996,2,0
15944.0,29,3,1839.1399999999999,0,0
15945.0,1,4,646.27,0,0
15946.0,138,3,2304.18,3,0
15948.0,60,1,553.85,0,0
15950.0,11,8,5194.25,0,0
15951.0,17,1,304.95,0,0
15953.0,5,12,1870.8,0,0
15954.0,225,1,190.75,2,0
15955.0,8,10,4232.8,0,0
15956.0,187,2,617.6,3,0
15957.0,56,2,492.36,0,0
15958.0,39,3,357.77,0,0
15959.0,318,3,542.89,2,0
15960.0,10,5,394.0,0,0
15961.0,15,1,451.28999999999996,0,0
15962.0,85,1,289.48,0,0
15964.0,299,1,269.21000000000004,2,0
15965.0,3,11,2105.51,0,0
15966.0,80,2,399.58,0,0
15967.0,15,11,2545.92,0,0
15968.0,24,1,404.55,0,0
15969.0,61,2,460.95,0,0
15970.0,234,1,703.22,2,0
15971.0,21,8,730.5800000000002,0,0
15972.0,92,5,1769.33,3,0
15973.0,2,3,680.62,0,0
15976.0,46,4,1266.77,0,0
15978.0,59,4,2173.84,0,0
15979.0,238,1,329.22,2,0
15980.0,100,6,4097.42,3,0
15981.0,31,19,5859.59,0,0
15982.0,241,1,324.51,2,0
15983.0,1,6,2458.9,0,0
15984.0,4,22,5667.59,0,0
15985.0,72,5,1572.8600000000001,0,0
15986.0,17,1,186.3,0,0
15987.0,4,2,216.7,0,0
15988.0,187,2,582.11,3,0
15989.0,11,2,368.31,0,0
15990.0,130,5,1205.64,3,0
15991.0,170,1,150.55,3,0
15992.0,32,2,854.61,0,0
15994.0,47,4,758.07,0,0
15995.0,50,1,694.54,0,0
15996.0,2,2,617.07,0,0
15997.0,253,1,-23.4,2,0
15998.0,29,15,5111.7699999999995,0,0
15999.0,371,1,20.4,2,0
16001.0,17,2,519.06,0,0
16002.0,261,1,169.21,2,0
16003.0,17,5,2878.46,0,0
16004.0,110,5,2146.39,3,0
16005.0,11,7,1754.33,0,0
16006.0,23,1,231.42,0,0
16007.0,19,3,1359.25,0,0
16008.0,18,12,4860.35,0,0
16010.0,12,9,1300.51,0,0
16011.0,2,15,2472.55,0,0
16012.0,37,2,1563.3,0,0
16013.0,7,42,19116.67,0,0
16014.0,44,2,453.45,0,0
16016.0,2,6,967.46,0,0
16017.0,53,4,1333.7,0,0
16018.0,32,2,289.23,0,0
16019.0,17,25,13053.22,0,0
16021.0,31,2,487.03,0,0
16024.0,47,2,232.96,0,0
16027.0,93,11,947.72,3,0
16028.0,231,1,82.2,2,0
16029.0,8,52,40808.3,0,0
16032.0,92,6,1965.72,3,0
16033.0,5,10,1930.68,0,0
16034.0,30,4,470.67,0,0
16035.0,196,1,217.73,3,0
16036.0,60,2,1797.92,0,0
16037.0,176,4,634.42,3,0
16039.0,59,3,449.65,0,0
16040.0,66,5,1070.15,0,0
16042.0,1,6,1005.63,0,0
16043.0,15,4,1082.6000000000001,0,0
16044.0,71,1,340.84000000000003,0,0
16045.0,52,5,1846.33,0,0
16046.0,198,1,235.78,3,0
16047.0,318,1,107.14,2,0
16048.0,9,5,812.84,0,0
16049.0,11,3,777.34,0,0
16050.0,19,2,162.8,0,0
16051.0,317,1,188.44,2,0
16053.0,49,6,2094.19,0,0
16054.0,54,6,1306.78,0,0
16057.0,67,7,1061.85,0,0
16058.0,42,1,62.7,0,0
16059.0,3,7,1718.66,0,0
16060.0,36,3,541.95,0,0
16061.0,56,2,74.9,0,0
16062.0,15,4,1709.83,0,0
16064.0,361,1,109.31,2,0
16065.0,1,10,1975.13,0,0
16067.0,198,6,2900.01,3,0
16068.0,229,1,115.73,2,0
16069.0,53,1,457.7,0,0
16071.0,163,3,750.5600000000001,3,0
16072.0,64,3,3595.77,0,0
16074.0,26,1,252.5,0,0
16075.0,138,3,726.98,3,0
16077.0,210,2,600.0,3,0
16078.0,305,1,283.79,2,0
16080.0,21,3,296.3,0,0
16081.0,2,4,1637.14,0,0
16082.0,306,1,106.75,2,0
16083.0,18,2,1033.8,0,0
16085.0,16,8,1353.72,0,0
16086.0,3,6,1743.6,0,0
16087.0,25,5,1739.92,0,0
16088.0,211,2,1437.43,3,0
16089.0,22,2,263.49,0,0
16090.0,260,1,180.56,2,0
16092.0,140,5,736.13,3,0
16094.0,11,13,2557.33,0,0
16095.0,92,1,447.05,3,0
16096.0,52,3,1264.3500000000001,0,0
16098.0,9,8,2435.67,0,0
16099.0,53,5,836.35,0,0
16100.0,98,1,582.64,3,0
16101.0,70,4,1921.46,0,0
16103.0,25,21,4573.12,0,0
16104.0,54,10,2213.0,0,0
16105.0,74,4,2049.23,0,0
16108.0,66,6,1355.83,0,0
16109.0,283,2,311.7,2,0
16110.0,158,1,460.64,3,0
16111.0,64,1,549.33,0,0
16115.0,33,4,892.92,0,0
16117.0,38,3,417.84,0,0
16118.0,29,5,4255.43,0,0
16119.0,30,6,1297.45,0,0
16120.0,58,2,1658.3700000000001,0,0
16121.0,16,4,575.48,0,0
16122.0,2,3,316.92,0,0
16124.0,54,4,1522.24,0,0
16125.0,3,14,4292.35,0,0
16126.0,15,11,8356.83,0,0
16127.0,362,1,145.06,2,0
16128.0,16,9,1868.18,0,0
16129.0,43,3,1396.05,0,0
16130.0,58,4,987.48,0,0
16131.0,11,9,6359.73,0,0
16132.0,180,2,664.1999999999999,3,0
16133.0,12,32,7923.22,0,0
16134.0,59,4,1516.3,0,0
16135.0,219,1,301.9,2,0
16136.0,278,2,211.7,2,0
16137.0,316,1,422.7,2,0
16138.0,4,4,902.4,0,0
16139.0,358,2,475.74,2,0
16140.0,7,2,832.4200000000001,0,0
16141.0,53,1,335.54,0,0
16143.0,5,10,2447.04,0,0
16145.0,21,11,2951.62,0,0
16146.0,84,1,212.25,0,0
16147.0,36,6,1992.02,0,0
16148.0,72,3,294.05,0,0
16149.0,65,1,141.70000000000002,0,0
16150.0,8,11,2248.62,0,0
16151.0,234,1,-4217.59,2,0
16153.0,46,8,3213.28,0,0
16154.0,318,1,-10.5,2,0
16155.0,17,6,781.05,0,0
16156.0,18,13,2928.77,0,0
16158.0,158,10,611.32,3,0
16159.0,88,4,882.09,0,0
16161.0,4,33,7050.34,0,0
16163.0,1,12,1822.03,0,0
16165.0,141,1,79.9,3,0
16166.0,64,4,327.48,0,0
16167.0,50,6,1149.8700000000001,0,0
16168.0,5,46,6768.48,0,0
16170.0,31,18,4933.25,0,0
16172.0,109,3,744.34,3,0
16174.0,127,4,1237.2,3,0
16175.0,107,3,798.85,3,0
16176.0,57,7,1964.04,0,0
16177.0,70,11,1809.66,0,0
16178.0,37,1,414.7,0,0
16180.0,114,6,5952.79,3,0
16182.0,74,5,3354.0,0,0
16183.0,30,3,739.1,0,0
16185.0,200,1,115.31,3,0
16186.0,8,18,4991.97,0,0
16188.0,43,2,95.85000000000001,0,0
16190.0,30,7,2508.4700000000003,0,0
16191.0,11,15,10238.6,0,0
16192.0,371,1,351.3,2,0
16193.0,46,1,315.98,0,0
16194.0,11,1,308.59999999999997,0,0
16195.0,359,1,323.25,2,0
16196.0,124,1,93.3,3,0
16197.0,105,9,2016.71,3,0
16198.0,73,1,629.36,0,0
16199.0,28,7,942.75,0,0
16200.0,18,11,4525.73,0,0
16201.0,51,1,248.65,0,0
16202.0,53,10,2101.77,0,0
16203.0,8,3,521.64,0,0
16204.0,16,3,529.53,0,0
16205.0,32,3,1062.48,0,0
16206.0,23,10,2047.8600000000001,0,0
16208.0,30,8,2776.19,0,0
16209.0,18,4,1884.16,0,0
16210.0,4,21,17217.760000000002,0,0
16211.0,57,2,543.5699999999999,0,0
16212.0,254,2,603.37,2,0
16214.0,71,1,975.5,0,0
16218.0,9,12,1288.73,0,0
16219.0,136,1,40.8,3,0
16220.0,364,1,-10.17,2,0
16221.0,3,8,1319.3,0,0
16222.0,357,1,498.5,2,0
16223.0,10,2,1087.05,0,0
16224.0,23,1,321.24,0,0
16225.0,38,13,1717.49,0,0
16226.0,14,2,417.05,0,0
16227.0,115,4,640.5,3,0
16228.0,10,4,881.0600000000001,0,0
16229.0,17,5,1824.76,0,0
16231.0,15,4,1074.47,0,0
16232.0,56,5,1708.79,0,0
16233.0,2,8,1396.58,0,0
16234.0,109,4,312.78,3,0
16235.0,11,5,1132.2,0,0
16237.0,73,1,136.65,0,0
16238.0,58,1,63.66,0,0
16239.0,18,4,1078.0,0,0
16241.0,5,4,1680.2,0,0
16242.0,17,10,3795.59,0,0
16244.0,8,1,1056.63,0,0
16246.0,95,2,821.35,3,0
16250.0,9,2,401.94,0,0
16251.0,148,1,128.31,3,0
16252.0,2,2,2.6645352591003757e-15,0,0
16253.0,56,6,3573.34,0,0
16254.0,14,3,967.44,0,0
16255.0,1,10,2222.54,0,0
16256.0,129,2,876.9399999999999,3,0
16258.0,23,11,6630.01,0,0
16259.0,46,3,340.94,0,0
16261.0,22,2,312.62,0,0
16262.0,14,2,709.4300000000001,0,0
16263.0,59,1,348.16,0,0
16264.0,74,2,823.53,0,0
16265.0,22,4,1470.47,0,0
16266.0,59,7,896.06,0,0
16267.0,227,1,186.66,2,0
16269.0,64,2,714.59,0,0
16271.0,93,5,1993.18,3,0
16273.0,284,2,318.34000000000003,2,0
16274.0,9,1,351.75,0,0
16275.0,110,2,1591.24,3,0
16276.0,115,2,1818.79,3,0
16277.0,369,1,188.69,2,0
16278.0,113,4,518.76,3,0
16279.0,21,6,4195.5,0,0
16280.0,361,1,238.05,2,0
16281.0,58,3,1354.46,0,0
16282.0,123,2,1139.28,3,0
16283.0,54,5,2726.36,0,0
16284.0,29,1,205.8,0,0
16285.0,282,1,176.9,2,0
16286.0,113,4,263.65,3,0
16287.0,12,4,864.48,0,0
16288.0,106,1,129.85,3,0
16289.0,98,2,98.81,3,0
16290.0,100,4,1957.7,3,0
16291.0,318,1,117.72,2,0
16292.0,11,7,890.56,0,0
16293.0,3,8,2395.46,0,0
16294.0,112,1,126.05000000000001,3,0
16296.0,262,6,1245.97,2,0
16298.0,33,6,481.8,0,0
16299.0,108,2,178.65,3,0
16300.0,66,3,1367.32,0,0
16301.0,372,1,107.33,2,0
16303.0,28,5,2517.89,0,0
16304.0,330,1,381.66,2,0
16306.0,3,2,560.55,0,0
16307.0,65,3,1194.92,0,0
16308.0,42,3,2560.0,0,0
16310.0,50,2,460.08,0,0
16312.0,68,1,171.15,0,0
16314.0,25,3,1491.4,0,0
16315.0,172,1,176.34,3,0
16316.0,16,7,2777.75,0,0
16317.0,186,3,838.11,3,0
16320.0,89,6,3390.39,0,0
16321.0,262,3,34.8,2,0
16323.0,213,1,146.16,3,0
16325.0,59,12,2953.3,0,0
16326.0,19,11,1587.03,0,0
16327.0,5,15,6849.15,0,0
16328.0,199,1,310.83,3,0
16329.0,63,4,1664.92,0,0
16330.0,60,4,373.46999999999997,0,0
16331.0,68,6,2037.7,0,0
16332.0,67,5,406.77,0,0
16334.0,128,1,263.73,3,0
16335.0,187,8,2726.52,3,0
16336.0,56,4,3517.69,0,0
16340.0,75,2,961.93,0,0
16341.0,73,4,1872.91,0,0
16343.0,43,1,285.54,0,0
16344.0,145,3,741.3199999999999,3,0
16345.0,119,1,613.33,3,0
16346.0,21,1,224.51,0,0
16347.0,24,11,2568.11,0,0
16348.0,66,1,328.77,0,0
16350.0,1,8,1106.02,0,0
16351.0,47,17,3125.23,0,0
16353.0,5,19,3310.2200000000003,0,0
16354.0,15,3,723.66,0,0
16355.0,10,2,349.2,0,0
16356.0,12,3,204.10000000000002,0,0
16357.0,17,1,209.49,0,0
16358.0,30,1,892.1500000000001,0,0
16359.0,12,8,919.03,0,0
16362.0,66,2,189.67,0,0
16365.0,3,8,1756.3799999999999,0,0
16366.0,218,3,1220.83,2,0
16367.0,19,1,549.8100000000001,0,0
16368.0,71,1,141.53,0,0
16369.0,72,4,1111.15,0,0
16371.0,84,1,157.2,0,0
16372.0,38,4,904.58,0,0
16373.0,18,2,309.49,0,0
16374.0,38,3,1256.67,0,0
16375.0,106,2,104.0,3,0
16377.0,253,1,632.28,2,0
16381.0,31,2,247.85,0,0
16382.0,44,2,353.1,0,0
16383.0,32,7,2188.93,0,0
16384.0,65,2,774.4499999999999,0,0
16385.0,2,3,473.69,0,0
16386.0,23,1,765.59,0,0
16387.0,31,4,788.1,0,0
16388.0,289,1,186.05,2,0
16390.0,172,3,467.5,3,0
16391.0,36,4,1052.26,0,0
16392.0,49,2,538.81,0,0
16393.0,5,11,2441.61,0,0
16395.0,29,12,1957.45,0,0
16396.0,109,3,102.69999999999999,3,0
16397.0,264,1,123.13,2,0
16399.0,25,1,222.20000000000002,0,0
16400.0,31,8,2755.92,0,0
16401.0,15,19,2567.75,0,0
16402.0,5,1,205.65,0,0
16404.0,368,1,-12.75,2,0
16406.0,86,3,355.31,0,0
16407.0,25,4,681.97,0,0
16408.0,227,1,231.93,2,0
16409.0,16,7,3629.76,0,0
16410.0,370,1,130.32,2,0
16411.0,5,3,673.24,0,0
16412.0,29,4,457.2,0,0
16413.0,11,1,259.83,0,0
16414.0,67,3,424.96000000000004,0,0
16415.0,219,2,496.49,2,0
16416.0,26,6,1906.48,0,0
16417.0,128,1,35.7,3,0
16418.0,44,2,397.62,0,0
16419.0,213,2,504.99,3,0
16420.0,32,1,75.0,0,0
16421.0,12,3,526.27,0,0
16422.0,5,72,27242.45,0,0
16424.0,18,1,309.5,0,0
16428.0,49,3,638.49,0,0
16430.0,17,6,817.09,0,0
16433.0,44,1,200.26,0,0
16434.0,82,6,1147.19,0,0
16435.0,148,3,1003.0699999999999,3,0
16436.0,304,4,231.84,2,0
16437.0,17,2,301.25,0,0
16439.0,358,1,310.70000000000005,2,0
16440.0,129,1,216.3,3,0
16441.0,53,4,626.98,0,0
16442.0,240,2,282.68,2,0
16443.0,156,1,162.24,3,0
16444.0,26,15,2912.91,0,0
16445.0,22,3,352.65,0,0
16446.0,67,1,-9.0,0,0
16447.0,226,2,471.19,2,0
16448.0,107,1,178.13,3,0
16450.0,220,3,1163.81,2,0
16451.0,197,3,742.4300000000001,3,0
16452.0,266,2,332.17,2,0
16453.0,166,2,251.71,3,0
16454.0,67,5,10.05,0,0
16455.0,7,8,2458.04,0,0
16456.0,9,10,3952.66,0,0
16458.0,11,12,2208.15,0,0
16459.0,365,1,71.78999999999999,2,0
16461.0,226,2,1402.91,2,0
16465.0,49,3,726.34,0,0
16466.0,19,9,2046.13,0,0
16467.0,144,8,2862.4,3,0
16468.0,106,2,712.62,3,0
16469.0,150,1,178.48000000000002,3,0
16470.0,32,7,1664.08,0,0
16471.0,28,5,962.23,0,0
16472.0,70,2,789.6,0,0
16473.0,10,1,154.72,0,0
16476.0,53,3,337.0,0,0
16477.0,7,5,1825.56,0,0
16481.0,295,3,428.23,2,0
16485.0,68,6,1766.54,0,0
16486.0,173,1,134.36,3,0
16487.0,213,2,209.4,3,0
16489.0,16,2,303.7,0,0
16490.0,66,2,179.16000000000003,0,0
16491.0,36,2,792.81,0,0
16492.0,176,1,385.56,3,0
16493.0,80,3,780.46,0,0
16496.0,67,3,731.25,0,0
16497.0,49,17,3729.59,0,0
16499.0,1,9,2172.64,0,0
16500.0,10,4,435.09999999999997,0,0
16501.0,19,1,1191.23,0,0
16502.0,256,2,258.55,2,0
16503.0,29,8,2176.46,0,0
16507.0,208,1,142.71,3,0
16508.0,266,1,240.95,2,0
16510.0,8,6,1777.5,0,0
16511.0,33,3,842.16,0,0
16512.0,364,1,-33.9,2,0
16514.0,266,1,-134.86,2,0
16515.0,15,5,1554.92,0,0
16518.0,57,3,457.35,0,0
16519.0,1,3,327.68,0,0
16520.0,1,5,1420.82,0,0
16521.0,51,3,1140.11,0,0
16522.0,71,2,433.36,0,0
16523.0,25,11,2464.87,0,0
16524.0,82,2,306.19,0,0
16525.0,2,26,11435.27,0,0
16526.0,220,1,426.85,2,0
16527.0,60,1,1004.88,0,0
16529.0,113,3,1531.55,3,0
16530.0,304,1,48.349999999999994,2,0
16531.0,17,5,1018.99,0,0
16532.0,67,2,2007.84,0,0
16534.0,278,1,635.9,2,0
16535.0,21,2,378.28999999999996,0,0
16537.0,277,1,23.35,2,0
16538.0,177,3,395.07,3,0
16539.0,9,7,2343.2,0,0
16540.0,50,1,205.75,0,0
16541.0,371,2,419.78,2,0
16542.0,37,1,137.7,0,0
16543.0,219,2,277.80999999999995,2,0
16544.0,155,6,110.3,3,0
16545.0,11,1,350.52,0,0
16546.0,8,6,3933.29,0,0
16547.0,182,1,104.25999999999999,3,0
16548.0,235,1,30.15,2,0
16549.0,33,27,8724.35,0,0
16550.0,4,22,6836.18,0,0
16551.0,59,4,1315.0,0,0
16552.0,9,1,95.29,0,0
16553.0,2,23,10831.3,0,0
16554.0,16,11,1765.62,0,0
16555.0,137,8,5.329070518200751e-15,3,0
16556.0,11,17,4296.44,0,0
16558.0,2,24,5461.92,0,0
16559.0,33,1,175.0,0,0
16560.0,33,7,2194.2200000000003,0,0
16562.0,112,1,223.85999999999999,3,0
16563.0,36,6,3324.62,0,0
16564.0,205,1,87.8,3,0
16565.0,42,4,526.75,0,0
16568.0,63,2,1020.9000000000001,0,0
16569.0,267,4,1331.03,2,0
16570.0,15,16,3218.87,0,0
16571.0,21,12,2739.83,0,0
16574.0,59,2,850.34,0,0
16575.0,318,1,-10.49,2,0
16576.0,45,5,513.1700000000001,0,0
16577.0,302,1,380.0,2,0
16578.0,262,1,156.6,2,0
16579.0,1,2,264.45,0,0
16580.0,364,1,-5.0,2,0
16583.0,9,2,297.95,0,0
16584.0,64,4,2169.94,0,0
16585.0,229,2,341.59,2,0
